query_no,query,cardinality_predict,cardinality_true,latency_ms,generated_spn_calls,latency_generated_code
324,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.imdb_index<=2 AND t.phonetic_code>=17781 AND ci.role_id=10 AND t.production_year=2010.0 AND t.kind_id=1 AND mi.info_type_id=107;",2538.772923047819,255019,9.749062359333038,0,0.0
325,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND t.production_year>=2010.0 AND t.phonetic_code>=1646 AND ci.role_id=1 AND mi.info_type_id=9 AND t.imdb_index=2 AND t.kind_id=1;",29190.543174087008,127228,9.102627635002136,0,0.0
326,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND mc.company_type_id=1 AND t.production_year>=1982.0 AND t.kind_id=1 AND t.phonetic_code=1499 AND mi.info_type_id=5;",83.07022,398104,14.824040234088898,0,0.0
327,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND ci.role_id=3 AND t.kind_id=7 AND mc.company_type_id=2;",13064608.559997397,18825451,6.595727056264877,0,0.0
328,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND ci.role_id=10 AND mc.company_type_id=1 AND t.production_year<=2008.0 AND t.kind_id=1;",399397209.07667106,1375369013,8.78044217824936,0,0.0
329,"SELECT COUNT(*) FROM cast_info ci, movie_companies mc, movie_info mi, title t WHERE t.id=mi.movie_id AND t.id=mc.movie_id AND t.id=ci.movie_id AND mi.info_type_id=62 AND ci.role_id=1 AND t.phonetic_code>=8519 AND mc.company_type_id=1 AND t.production_year=1983.0 AND t.kind_id=1;",16345.297387603134,48342,10.3767029941082,0,0.0
330,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND mi_idx.info_type_id=99 AND t.kind_id=1 AND t.phonetic_code=9343;",47.01304600000001,26604,16.946159303188324,0,0.0
331,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND mi_idx.info_type_id=101 AND ci.role_id=2 AND mk.keyword_id=15470 AND t.production_year<=2006.0 AND t.kind_id=1;",1103.6938169051866,1654,13.3415088057518,0,0.0
332,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.nr_order>=42.0 AND t.production_year>=2008.0 AND ci.role_id=1;",434568.56400717195,5101948,7.385607808828354,0,0.0
333,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.phonetic_code=2085 AND t.imdb_index=2 AND mk.keyword_id=2551;",47.01304600000001,231,11.080458760261536,0,0.0
334,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.role_id=1 AND t.phonetic_code>=18224 AND mi_idx.info_type_id=99 AND mk.keyword_id=680 AND t.kind_id=1 AND t.production_year=2008.0;",108.18666198253167,503,13.56838271021843,0,0.0
335,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.role_id=10 AND t.kind_id=1 AND t.phonetic_code>=6893 AND t.production_year<=2004.0 AND mi_idx.info_type_id=99;",6050260.755231118,14286000,12.301269918680191,0,0.0
336,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.production_year>=2001.0 AND mk.keyword_id=728 AND ci.nr_order=44.0;",2.2337460962175117,37,8.443068712949753,0,0.0
337,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.production_year>=2010.0 AND ci.role_id=3 AND t.season_nr=2.0 AND t.kind_id=7;",161017.1299884629,384426,9.940169751644135,0,0.0
338,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.production_year>=2009.0 AND t.kind_id=3 AND mk.keyword_id=1732 AND t.phonetic_code=6646 AND ci.role_id=1;",16.4401660040102,84,14.371760189533234,0,0.0
339,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND mi_idx.info_type_id=100 AND t.phonetic_code=2991 AND ci.nr_order>=1.0 AND ci.role_id=1 AND t.kind_id=1;",4.7835095025500385,34526,15.292942523956299,0,0.0
340,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND mk.keyword_id=3170 AND t.phonetic_code=1724 AND t.production_year>=1971.0 AND ci.role_id=1 AND mi_idx.info_type_id=101 AND t.kind_id=1;",16.4401660040102,46,17.68047735095024,0,0.0
341,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.phonetic_code>=16529 AND t.production_year<=1996.0 AND mk.keyword_id=11490 AND t.kind_id=1;",1801.5613820864455,4953,10.321132838726044,0,0.0
342,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.production_year=2007.0 AND t.kind_id=1 AND mi_idx.info_type_id=101 AND mk.keyword_id=24261;",282.6899683017885,1191,13.417258858680725,0,0.0
343,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND mk.keyword_id=6294 AND ci.role_id=1 AND t.production_year=1998.0 AND t.phonetic_code<=10525 AND mi_idx.info_type_id=99 AND ci.nr_order<=7.0;",2.0092192757759957,4,12.104213237762451,0,0.0
344,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND mi_idx.info_type_id=100 AND mk.keyword_id=1135 AND t.kind_id=7 AND t.phonetic_code<=12294 AND t.episode_nr<=12.0;",8099.080643728153,10334,13.615578413009644,0,0.0
345,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND mk.keyword_id=2292 AND mi_idx.info_type_id=101 AND ci.role_id=2 AND t.kind_id=1;",10305.434917947192,15276,12.48413696885109,0,0.0
346,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.nr_order=30.0 AND t.kind_id=1 AND t.phonetic_code<=9224 AND ci.role_id=1 AND t.production_year<=1998.0 AND mi_idx.info_type_id=101;",11737.549153976674,106248,13.118013739585876,0,0.0
347,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.production_year<=2005.0 AND ci.role_id=2 AND t.phonetic_code<=554 AND ci.nr_order=66.0 AND mk.keyword_id=9555 AND mi_idx.info_type_id=101;",0.0005250729921606316,1,12.66997680068016,0,0.0
348,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND mk.keyword_id=14537 AND mi_idx.info_type_id=99 AND ci.nr_order=26.0 AND t.phonetic_code<=5992 AND t.production_year=1958.0 AND t.kind_id=1;",0.009203524390330318,1,13.154707849025726,0,0.0
349,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND t.production_year<=2005.0 AND mk.keyword_id=733 AND mi_idx.info_type_id=101;",30576.014218927583,44930,12.387767434120178,0,0.0
350,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.production_year=1999.0 AND ci.nr_order=24.0 AND t.phonetic_code>=17787 AND mk.keyword_id=2081 AND ci.role_id=1 AND mi_idx.info_type_id=101;",0.026215782647605015,1,11.714845895767212,0,0.0
351,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.phonetic_code=2806 AND ci.nr_order<=3.0 AND t.kind_id=1 AND t.production_year>=1968.0 AND mk.keyword_id=26087 AND ci.role_id=1;",1.461505331809283,9,13.696368783712387,0,0.0
352,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.production_year=2006.0 AND t.kind_id=1 AND mi_idx.info_type_id=101 AND mk.keyword_id=28453 AND t.phonetic_code>=14047;",22.398329778738063,132,12.736450880765915,0,0.0
353,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.nr_order=18.0 AND mi_idx.info_type_id=101 AND t.production_year>=2010.0 AND t.kind_id=1 AND t.phonetic_code<=9739 AND ci.role_id=2;",4352.800561177266,17622,12.179173529148102,0,0.0
354,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND mk.keyword_id=4607 AND mi_idx.info_type_id=100 AND t.production_year=2003.0;",2617.356979937746,4422,13.321474194526672,0,0.0
355,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND mk.keyword_id=980 AND ci.role_id=1 AND t.production_year=1973.0;",235.83315200124903,735,9.488735347986221,0,0.0
356,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.production_year>=1926.0 AND ci.role_id=1 AND t.phonetic_code>=7613 AND ci.nr_order<=4.0 AND mi_idx.info_type_id=101;",3334781.2203591964,4426965,10.729197412729263,0,0.0
357,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.role_id=1 AND ci.nr_order>=33.0 AND mi_idx.info_type_id=99 AND t.phonetic_code=15724 AND t.kind_id=1 AND mk.keyword_id=128475;",0.3405054110606001,7,16.27352088689804,0,0.0
358,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND mi_idx.info_type_id=100 AND mk.keyword_id=1901;",19583.44795380781,36296,11.321842670440674,0,0.0
359,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.role_id=2 AND t.production_year<=2008.0 AND t.phonetic_code<=20492;",74439101.26181553,77803274,6.88953697681427,0,0.0
360,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND mk.keyword_id=1603 AND ci.role_id=10 AND mi_idx.info_type_id=101 AND t.phonetic_code<=11907;",13301.142879697121,38060,10.123882442712784,0,0.0
361,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND ci.nr_order=9.0 AND t.production_year=1974.0 AND ci.role_id=1 AND t.phonetic_code>=10460 AND mi_idx.info_type_id=100;",1421.8418049800637,6525,12.050122022628784,0,0.0
362,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.role_id=3 AND t.phonetic_code>=2681 AND mk.keyword_id=450 AND t.production_year<=2005.0 AND t.kind_id=1 AND mi_idx.info_type_id=99;",87.59989964688432,108,13.233192265033722,0,0.0
363,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.production_year<=1983.0 AND t.phonetic_code=4850 AND t.kind_id=1 AND ci.nr_order>=5.0 AND mk.keyword_id=723;",8.878263295352792,42,14.541242271661758,0,0.0
364,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND mk.keyword_id=249 AND t.phonetic_code>=21004 AND ci.role_id=2 AND t.production_year<=2005.0 AND t.kind_id=1;",1241.462371770836,1488,10.005634278059006,0,0.0
365,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND mk.keyword_id=123427 AND ci.role_id=10 AND t.phonetic_code>=17166 AND t.production_year<=2008.0;",9.345406757937107,258,12.45945692062378,0,0.0
366,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND mk.keyword_id=1657 AND ci.nr_order=11.0 AND t.kind_id=1 AND t.phonetic_code<=5249 AND t.production_year<=1987.0 AND ci.role_id=1;",53.796530473039695,188,14.033906161785126,0,0.0
367,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.phonetic_code>=1493 AND mk.keyword_id=4899 AND t.kind_id=1;",31433.750530501908,34216,10.1240836083889,0,0.0
368,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND mi_idx.info_type_id=100 AND t.phonetic_code<=7430 AND ci.nr_order<=5.0 AND ci.role_id=1 AND mk.keyword_id=19118;",52.42211291539555,130,11.93229854106903,0,0.0
369,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.phonetic_code<=11541 AND mk.keyword_id=303 AND t.kind_id=1 AND t.production_year>=1935.0;",27324.412937016044,49329,11.181913316249847,0,0.0
370,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND mk.keyword_id=5071 AND t.phonetic_code<=6454;",23381.711843246052,45609,10.04207506775856,0,0.0
371,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND mi_idx.info_type_id=100 AND t.series_years=1208 AND mk.keyword_id=6104 AND t.production_year=1995.0;",35.6666320783673,27,36.90315783023834,0,0.0
372,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND mk.keyword_id=5223 AND t.kind_id=1 AND ci.role_id=1 AND mi_idx.info_type_id=100;",1460.2797267502938,3279,13.720665127038956,0,0.0
373,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND mk.keyword_id=13617 AND t.production_year>=2000.0 AND mi_idx.info_type_id=100 AND t.phonetic_code=3668;",47.01304600000001,159,17.184924334287643,0,0.0
374,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.production_year<=2011.0 AND t.phonetic_code<=15970 AND mk.keyword_id=5663 AND t.kind_id=1 AND ci.role_id=3;",1425.8452349870145,1101,25.07800981402397,0,0.0
375,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND mi_idx.info_type_id=99 AND t.kind_id=1 AND t.production_year<=1949.0 AND t.phonetic_code>=17185 AND mk.keyword_id=13669;",36.37453178964028,560,26.228204369544983,0,0.0
376,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.phonetic_code=6494 AND t.kind_id=1 AND ci.nr_order>=10.0 AND mk.keyword_id=807 AND ci.role_id=1 AND mi_idx.info_type_id=101;",1.9261006631147863,10,26.972830295562744,0,0.0
377,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.role_id=2 AND t.kind_id=1 AND t.production_year=1999.0 AND mi_idx.info_type_id=101;",625708.1768909672,657412,18.207557499408722,0,0.0
378,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.nr_order<=64.0 AND mi_idx.info_type_id=99 AND t.kind_id=1 AND t.phonetic_code>=1069 AND mk.keyword_id=1725;",29681.976208001117,53679,13.908382505178452,0,0.0
379,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.nr_order<=33.0 AND mk.keyword_id=6016 AND ci.role_id=2 AND t.phonetic_code>=4537;",1691.115432470452,4707,7.530704140663147,0,0.0
380,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND mk.keyword_id=8797 AND ci.nr_order<=27.0 AND t.phonetic_code>=19023 AND ci.role_id=1;",321.8346700439514,1164,7.344897836446762,0,0.0
381,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND mi_idx.info_type_id=99 AND t.production_year<=2010.0 AND mk.keyword_id=1114 AND t.phonetic_code>=12183 AND ci.role_id=10;",1227.654040466283,6127,15.130966901779175,0,0.0
382,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.nr_order<=1.0 AND t.phonetic_code=16927 AND mi_idx.info_type_id=100 AND ci.role_id=4 AND t.production_year<=1933.0;",0.1476128980667564,62,15.85565134882927,0,0.0
383,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND mi_idx.info_type_id=99 AND t.phonetic_code=3948 AND t.kind_id=1 AND mk.keyword_id=30718;",47.01304600000001,65,17.023663967847824,0,0.0
384,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND t.phonetic_code<=11739 AND t.production_year>=2012.0 AND ci.role_id=10 AND mi_idx.info_type_id=99;",200572.32523747708,1449836,13.003602623939514,0,0.0
385,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.phonetic_code>=17639 AND ci.nr_order=15.0 AND t.kind_id=3;",14632.297275993875,43698,8.041366934776306,0,0.0
386,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.nr_order<=101.0 AND mk.keyword_id=1969 AND t.production_year=2013.0 AND mi_idx.info_type_id=100 AND t.phonetic_code<=8302 AND t.kind_id=1;",36.75027932810966,391,15.554901212453842,0,0.0
387,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND mi_idx.info_type_id=99 AND t.phonetic_code<=130 AND t.kind_id=1;",608075.3356483014,1185583,12.330681085586548,0,0.0
388,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.production_year=1988.0 AND mk.keyword_id=34641 AND t.phonetic_code=6459 AND mi_idx.info_type_id=99 AND ci.role_id=10 AND t.kind_id=1;",5.6100150648294,36,19.54837515950203,0,0.0
389,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.role_id=1 AND mk.keyword_id=1050 AND t.kind_id=1;",60585.47035058647,95550,9.10693034529686,0,0.0
390,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND ci.nr_order<=36.0 AND mi_idx.info_type_id=100 AND mk.keyword_id=11059;",650.0289505188243,1454,13.437081128358841,0,0.0
391,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.role_id=10 AND mi_idx.info_type_id=99 AND t.kind_id=1 AND mk.keyword_id=4194 AND t.phonetic_code<=7835 AND t.production_year=2003.0;",61.00720833264698,723,14.61835578083992,0,0.0
392,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=6 AND mk.keyword_id=103126 AND ci.nr_order<=33.0 AND t.phonetic_code<=6921 AND mi_idx.info_type_id=100 AND ci.role_id=1;",0.11176316301473169,22,14.139864593744278,0,0.0
393,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.role_id=4 AND t.phonetic_code=14707 AND t.episode_nr>=3.0 AND mk.keyword_id=8288 AND t.production_year<=1988.0;",3.5405477929554015,12,14.959696680307388,0,0.0
394,"SELECT COUNT(*) FROM cast_info ci, movie_info_idx mi_idx, movie_keyword mk, title t WHERE t.id=mk.movie_id AND t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND mk.keyword_id=337 AND mi_idx.info_type_id=101 AND t.phonetic_code<=17061 AND ci.role_id=10 AND t.production_year>=2002.0;",1548.9941238555798,4749,15.415310859680176,0,0.0
